#masterid,F0design(GHz),F0measured(GHz),errF0measured(GHz),S31,errS31,Ql,errQl
108,351.13128,322.4239480201398,0.0010601162647429511,0.14094099609896382,0.0003529533876149825,380.8159806308628,1.348662923011894
430,351.833542,323.0728314520489,0.0020525214792685444,0.15683690592321523,0.0006314136805787846,316.83030963325353,1.8038061263552239
257,352.537209,323.60842275788764,0.001359748257749499,0.12179598752631625,0.0003390988307934025,331.289842488205,1.3043771555213919
406,353.242284,324.2300525812334,0.0013170451822189398,0.13839280337014453,0.0004214115947286563,374.8100199450989,1.6140457616360278
232,353.948768,324.9297109857793,0.002697441736582586,0.10886730661255077,0.0005126675619742879,283.5895317108904,1.8884156081977665
381,354.656666,325.5557061738212,0.0016700219488484614,0.10240782314023285,0.00034498578362231614,328.3400239921966,1.5642022423911415
207,355.365979,326.21141748531966,0.001847253245073128,0.11835908846930727,0.00044240074962749026,330.0162393165935,1.7444039633276922
356,356.076711,326.9999635585255,0.0080309899381271,0.04154553964053887,0.0003237478508211288,158.67745362828205,1.74899748889717
182,356.788864,327.0386932635658,0.0019015731005181584,0.12312095547535311,0.00042461288870635703,296.53468152702806,1.4461634091003186
331,357.502442,328.2075371395251,0.0039582531180415576,0.05686038552574663,0.00031404159992727483,229.0162080166742,1.7890502556382233
157,358.217447,328.75942609866377,0.0016304201938767639,0.12321002913827653,0.0003972573814548208,325.11537269003907,1.4826222968447582
306,358.933882,329.3919307661075,0.0013193193197435385,0.09396215593619478,0.0002718229099444511,361.12404081284734,1.477395649920617
132,359.65175,330.0005561958757,0.0016655876769564011,0.10638454405859271,0.0003650765663167108,340.00136235853097,1.6502468891226032
281,360.371053,330.5840843287487,0.0015774443708822456,0.10136231486406969,0.00032924699024503365,340.40635206644413,1.563877968721934
107,361.091795,331.11752973546464,0.0010953632600220955,0.11710523644067589,0.00028479937663366243,367.56871858363814,1.2641591318668746
429,361.813979,331.68056396208544,0.00155386713061516,0.12222974746494426,0.0003981548289833994,347.6390602967033,1.6014020065278427
256,362.537607,332.45912555457187,0.002316001196714718,0.10367260465719683,0.00040759878747368523,282.1699643098531,1.5688158437656834
405,363.262682,333.1356781671927,0.001391706291584941,0.07915716080316684,0.00022311097965750494,337.3359518426502,1.3446184369736909
231,363.989207,333.80735577179746,0.00157449343151297,0.12438584956667725,0.0004050566616132528,345.1761171085456,1.5895601188256916
380,364.717186,334.43086449842787,0.0014979671002755823,0.09864127069654137,0.00032642355590762164,369.3646238163776,1.728460835016699
206,365.44662,335.0531121623643,0.0014824041734955405,0.13416332309503562,0.00041224697976524697,347.21840759387067,1.5087267600454026
355,366.177513,335.7074443836885,0.007024564136936124,0.05631057414309421,0.0007932990575672482,336.4865387646378,6.713376976034001
181,366.909869,336.39484485634904,0.002122345412041825,0.12162941369641887,0.0004779534717914629,311.3973106474966,1.7304052291288885
330,367.643688,337.0171673062098,0.0014752704849925905,0.10755513733855464,0.00032405126040099624,344.14774717113653,1.4664005383713647
156,368.378976,337.6680599735095,0.0017716680582067735,0.1298289389227149,0.00047803798016569265,350.91734433017956,1.8274298146157484
305,369.115734,338.22046016617566,0.0015900324257274458,0.105616939105317,0.00033655285485688217,338.887904222211,1.527103288489851
131,369.853965,338.81076182151844,0.0012142917054193756,0.11537864324326885,0.0003015851688674378,364.6540818331468,1.3479526440501752
280,370.593673,339.4770041194436,0.002012123496501643,0.1214514587090198,0.000457568978076476,317.7801429909843,1.6929813109614975
106,371.33486,340.11821586748687,0.0020019897797622136,0.12391648647299236,0.00047036833468684864,322.47822267023787,1.7312860894631574
428,372.07753,340.8433750528152,0.0016241979791669276,0.12084741419505207,0.0003981552754770031,345.73495963074436,1.6110476946580607
255,372.821685,341.5143493085929,0.0022059676236569985,0.10864125452442472,0.00042757169446921246,304.6690692909027,1.695846465461713
404,373.567328,342.1145701242995,0.0009223460561741072,0.09884672718781125,0.00020168200035044573,378.4220900111303,1.0919833476152792
230,374.314463,342.7824173317789,0.0015264854254275941,0.1472634919092423,0.0004724982357459424,360.2843549203535,1.6349409536949329
379,375.063092,343.4489067259468,0.0023545485797431473,0.0993922527377918,0.00040462483871778616,296.9554630012568,1.7098680161590873
205,375.813218,344.19999040341276,0.001256009175635308,0.10348485776750392,0.00026199374272312153,346.9047204778407,1.2420703895197036
354,376.564845,344.85353020892563,0.0029864083995414085,0.08328727642083032,0.000475164971189989,329.4234705356289,2.6580498582461725
180,377.317974,345.46249244827675,0.0017832199226428332,0.11125062183088806,0.0003775497015356772,328.6784889143025,1.5772602952791765
329,378.07261,346.1767855343909,0.001320438169894334,0.10930152392122773,0.0002919360976461148,350.1103248710458,1.3224412819866895
155,378.828756,346.75661826682887,0.0018907798852887971,0.13595401755277942,0.000506154580761278,341.35473878912666,1.797133125704091
304,379.586413,347.3642350924499,0.0012217366077464647,0.10762751683192959,0.0002544249928438471,336.0606856455317,1.1234985985751722
130,380.345586,348.14571421527324,0.0019279382026195914,0.12132080886013094,0.0004640024938940726,345.3396214120744,1.8679532244684067
279,381.106277,348.71102891589146,0.0017200539167646252,0.08568813298366262,0.00028916921314909504,342.0949228784168,1.6327177340838197
105,381.86849,349.4587261217417,0.0013423641292748198,0.1548752207906977,0.000445360418083936,374.3529970346578,1.5225514194210057
427,382.632227,350.0241905658477,0.0020291387939822035,0.08219720234683581,0.0002874658687575363,301.6252888808398,1.4917549186885155
254,383.397491,350.60525361159046,0.0011706098959756708,0.13801191520971381,0.00035590987102784497,386.18019297199066,1.4083830535361912
403,384.164286,351.49746758495854,0.0019415183648614745,0.09452541735696263,0.0003559068616739259,340.8465944271101,1.8150096012757213
229,384.932615,352.0667066950532,0.0023667447713761882,0.11022961839834394,0.0004586515340881909,309.4282619639844,1.8205518430905856
378,385.70248,352.77643052552116,0.0007553520740890384,0.11873754632774916,0.00020499853226043475,403.158457043664,0.9843464735103825
204,386.473885,353.6250046046404,0.0028166152970574318,0.12146328556086451,0.0006066157540398613,313.56867021658894,2.2150430939194656
353,387.246833,354.2100507552768,0.0021949137573251637,0.10197221115729609,0.0003834907878474065,303.4673357135616,1.61406758073341
179,388.021326,354.96922007618457,0.0012950774029009307,0.1360706719793806,0.00038336473368913947,386.1039197592705,1.5383679685584002
328,388.797369,355.5569206695769,0.0034718798044666376,0.08084718458413143,0.0004001084968072373,253.39235429954127,1.7733441982603404
154,389.574964,356.2394070814739,0.0011975367035696209,0.15267523770229288,0.0003822768584192786,372.44363321840325,1.3188886470311163
303,390.354114,357.000270120305,0.010839152217549004,0.04339503002524583,0.0007964444645515196,302.2161033736548,7.843574349499767
129,391.134822,357.53392305760906,0.0020284776358967375,0.11649428131399865,0.0004578397112783417,346.3003459878946,1.9244953715642465
278,391.917091,358.2089911047449,0.0010651413303079148,0.13470436172697697,0.00036512100009239754,455.79924697032243,1.747267003961015
104,392.700926,358.68580536415084,0.0025139129255947667,0.07354590622647672,0.00027509306754081015,266.8161876800084,1.4112772090230898
426,393.486327,360.1358431184878,0.002570453169406607,0.1286177739925556,0.0006246205639306882,340.22479778556334,2.3367725027888695
253,394.2733,359.88683693985934,0.0017672452889074784,0.16499657463082348,0.0006479440467210365,399.91414041421996,2.2212497496249575
402,395.061847,360.57650801158604,0.007380823753346393,0.07388059430057872,0.0005310770740329082,175.63439155382747,1.7859115045253264
228,395.85197,361.7137610322032,0.0012044820746220561,0.15791263910670786,0.0004553910888942214,433.01315011384236,1.7659683012341756
377,396.643674,362.51207712953624,0.0042216449119432215,0.13302612517792148,0.0008258420615141142,266.5046357365198,2.339505540645701
203,397.436962,363.18941210654515,0.0013291373780772743,0.16417541806158098,0.00048248927252085463,401.56743201707263,1.66913066707456
352,398.231836,363.8965846940227,0.0023500972176112122,0.10719337216737422,0.0004660207095181597,336.61406272582485,2.069722337818408
178,399.028299,364.4420960511119,0.0023849060693565552,0.12468002010550477,0.0005421138324990365,332.1744134922606,2.0423476821689444
327,399.826356,365.2333429729252,0.0019286225911588544,0.08465572901289359,0.00037392295316876186,418.2493504581498,2.6126995947259433
153,400.626009,365.80553983488005,0.0032660444682295893,0.13574357615344343,0.000730144670629387,301.1812371154118,2.290775818643631
302,401.427261,366.4541194105424,0.009802534614994975,0.0503201240678368,0.0010280234410843993,381.99777938299354,11.03974221462087
128,402.230115,367.17504211780425,0.00296713156072519,0.12775949719384255,0.0007422403335023222,359.5036755198606,2.9539802114870635
277,403.034575,367.6638835144015,0.0029844806774001705,0.12422053262074916,0.0006758385775581435,335.1596702018735,2.5790407507381454
103,403.840644,368.8317599428324,0.0019427731952641441,0.13133330718149305,0.000559898477178639,404.6683270037113,2.4397176107150313
425,404.648326,369.32565457441956,0.0033888391671492127,0.10841110668660345,0.0006004742391752892,301.75306725893284,2.3632286085694165
252,405.457622,370.0596525143709,0.0012503738164932998,0.1344408436257593,0.00041949153321851434,461.7241952140869,2.0374213391682057
401,406.268538,370.71665467918154,0.00321414262947787,0.07682700053479022,0.00038668631857080766,290.28621412428646,2.066407790779727
227,407.081075,371.2919339540183,0.0017314826623129166,0.13263077922994565,0.0004917208557104592,397.4755341300766,2.083888326427636
376,407.895237,372.33359851426167,0.0024826661429895166,0.12171214605338838,0.0005883341553358399,362.4606258832851,2.477737982532236
202,408.711027,372.8278748784462,0.0033984295749034314,0.12194097013584834,0.0006717924171872245,302.1628569521191,2.353989444553572
351,409.528449,373.71724370361983,0.0013414963768918844,0.09088715250306127,0.000255855922428586,392.1264006705987,1.5611407111078808
177,410.347506,374.4976119483351,0.0035018319570154955,0.12056282739680747,0.000688455579206791,305.2868161449167,2.465018423610931
326,411.168201,375.0380678683634,0.0014142478086329078,0.07861057399912867,0.0002404791256458881,405.62749426698383,1.7548827324760659
152,411.990538,375.9339857795836,0.002467200982408343,0.13319496361537297,0.0007395975112314156,423.0566027761276,3.322251538750976
301,412.814519,376.31778263247224,0.002717573128045692,0.08813609563845877,0.0004347246809227652,341.48432688703684,2.3818751824870463
127,413.640148,377.26184220181494,0.001793441046145917,0.09586119520194099,0.0003485448221705445,382.44656818654414,1.966644273067545
276,414.467428,378.0772620764617,0.0046303963562789015,0.09762113774338949,0.0006121120357633201,255.937415544669,2.2691483536594492
102,415.296363,378.8518483968402,0.001838672667146325,0.08742601807529449,0.0002686627294980904,316.5566024976065,1.3755972843035924
424,416.126956,379.50378641342854,0.0026175580242029884,0.12034563008377239,0.0006209355940141571,374.09741342034255,2.730115528980004
251,416.95921,379.96328290627133,0.0019325887894103087,0.1304151452959239,0.0005259122678702971,396.4151706807598,2.260710376070131
400,417.793128,380.86254483126214,0.0027892707199102147,0.04320211794385568,0.00020728746984449763,327.5596355599274,2.2225559587623227
226,418.628714,381.4368913345563,0.0028455587163864885,0.12949756181398575,0.000628248475704426,325.135198817137,2.230608248256979
375,419.465972,382.3781580105891,0.0015215236198768383,0.07856029567079162,0.0002533866781312452,405.29494579882896,1.8487242083059174
201,420.304904,383.0142239775872,0.003645226685425209,0.0929451692227651,0.0005155374184647549,291.32540956845713,2.284701226491338
350,421.145513,383.75722027558936,0.0015343083490301438,0.06372910339183088,0.00017968796838467428,352.6030187322895,1.4059667734956904
176,421.987805,384.67091472478097,0.0034436753413321763,0.10711449547066577,0.0006450540922158205,336.391315607251,2.8652200479659715
325,422.83178,385.1166723084168,0.001883226825644265,0.16488234896049,0.0006713529023055696,416.3257400424253,2.3973015587045423
151,423.677444,386.1193964474216,0.002283089885066283,0.12383325647293789,0.0005741690131688412,392.0609352651917,2.570733005919735
300,424.524799,386.5714152133527,0.002074438579409164,0.10466799445359917,0.00040988182179292344,364.8637476586875,2.020597944945339
126,425.373848,387.51853030939753,0.0017693985514576236,0.16325563894838738,0.0006834738518475077,458.51378574412854,2.7150087223792556
275,426.224596,388.0790977347005,0.0042711204991491515,0.09914865206795391,0.000588773834731142,269.7301984727065,2.264842416413556
101,427.077045,389.057196242698,0.0013093139815573505,0.12456422214070821,0.00034292150430106086,408.97707491096924,1.5921399769411018
423,427.931199,389.75489509764543,0.0037264117680740967,0.12320387460452059,0.000707424433264379,300.3464811742669,2.43935676466809
250,428.787062,390.36225827946794,0.001626687069726858,0.13327509229198442,0.00047879471434638705,431.11311068903314,2.1905503639444683
399,429.644636,391.1752035783433,0.0031122822613339042,0.10178062383115535,0.0004370036975570266,269.81402924877256,1.6382685945641642
225,430.503925,391.83650454951646,0.0013261293612066073,0.19144475837915143,0.0005106275204285368,394.00681496009616,1.4860782893719298
